AQS,temp,humidity,dew,PAS
4.0,5.60446915868603,58.9897959183673,-1.86837030777435,3.7655692170391
5.8,5.24948559670782,54.5018552875696,-3.2784620885753,5.2198937545052
5.7,4.5443311708372,54.9461966604824,-3.82797536961767,6.3679433074177
6.0,3.53343621399177,51.137037037037,-5.72875470976301,6.75287962962963
7.2,7.35082304526749,45.2328385899814,-3.84766129061308,8.56588425925926
8.7,6.84259259259259,46.062962962963,-4.06918829226352,11.2210578467717
5.6,3.17680980331583,47.5217794253939,-7.02319276472408,7.5817562557924
3.3,-2.74246257642842,27.8662239089184,-18.9112189453641,1.77498576850095
2.7,-1.30195473251029,24.8175925925926,-19.0203950476975,1.86245833333333
2.9,3.16975308641975,27.3685185185185,-14.0047647341727,1.84523611111111
3.6,3.96862139917695,31.8666666666667,-11.4259574292469,2.97049537037037
4.2,7.92503346720214,36.4228915662651,-6.20438527190199,4.79253890687626
6.1,9.54381629080424,37.9703429101019,-4.20415591660072,4.78881423128411
3.9,9.22993827160494,40.0703703703704,-3.76616076594294,3.3633297677891
3.7,8.19444444444444,43.9481481481481,-3.46437215980229,2.88466666666667
4.5,9.28829107400536,35.0853432282004,-5.48161728275941,1.44908627087199
4.7,9.73123262279889,35.4884151992586,-4.93622177060707,2.06037304777838
2.9,8.48155058043118,47.4766791044776,-2.15536538126203,1.94182478379132
3.0,7.61610544743075,47.0667903525046,-3.06886170300031,3.39105068769441
2.2,7.86522633744856,43.4833333333333,-3.90736724706765,1.31325
3.2,6.76337448559671,46.2638888888889,-4.08349280532276,2.2369212962963
1.6,1.5406378600823,58.0231910946197,-5.91767714281057,0.79787962962963
1.8,2.80246913580247,58.9286376274328,-4.52326272127069,1.36782116071122
2.2,4.54124189063948,42.9025974025974,-7.11125923801265,2.5014378607623
2.7,8.59025846977654,32.8164967562558,-6.97665472092684,2.62318109601242
2.5,10.9130658436214,38.6490740740741,-2.73609707344817,1.45414051226551
1.6,5.69830962688106,48.334879406308,-4.47664905150522,0.854351372861122
2.8,7.4070641540521,35.9240037071362,-6.84722398254637,1.67349860982391
3.3,7.59207818930041,32.4092592592593,-8.01927798362898,1.96576388888889
3.0,8.41145030321719,31.6456984273821,-7.60585772195211,2.58809753486141
2.9,10.7988683127572,28.6425925925926,-6.81193411722614,2.8641712962963
5.9,13.2350823045267,25.5685185185185,-6.18640987141764,2.49182848058902
3.1,15.7290701266605,26.7970342910102,-3.41833743957769,1.77142261353105
4.1,16.272633744856,28.9916666666667,-1.88679415966082,2.1035218180414
3.0,11.7578849721707,33.4285714285714,-3.93305600743143,1.61236085343228
2.1,5.78652263374485,50.0815569972196,-3.91935795057449,1.39680555555556
1.9,7.69804526748971,36.3,-6.4514190170223,1.468125
2.0,8.45267489711934,32.9037037037037,-7.06361406562974,1.67514814814815
1.9,7.0787037037037,43.0731481481481,-4.75020645395677,1.20627314814815
2.0,11.4603909465021,51.8833333333333,1.82839076705966,1.86631812169312
1.7,15.3645350633302,40.1139944392956,1.78728427737146,1.53263251850341
2.0,16.0307898259705,28.1177015755329,-2.51100542426607,1.10483781278962
1.4,13.5761316872428,33.3777777777778,-2.34486401902129,0.545356687624545
1.6,14.8640716713006,34.6292863762743,-0.701386248703821,1.01079191892445
3.1,15.2345679012346,30.4638888888889,-2.12207305653589,2.60133901846703
5.3,14.9248971193416,35.5546296296296,-0.284624421771538,4.70576851851852
4.0,18.7604846225536,31.5302889095993,1.44451648801779,3.29209141704108
2.9,20.2148216671806,22.4061054579093,-1.9882635259012,1.45011328673725
6.7,17.5421810699588,40.3231481481481,3.82758267114504,9.96708447465074
3.8,15.6333542188805,51.1663533834586,5.503757168945,4.16794622578962
3.2,17.7648096275547,45.6928104575163,5.828139575945,3.88290224727247
4.2,17.7875604984039,39.840593141798,3.87742180416433,3.84482421221204
4.7,20.3006899392442,34.7562557924004,4.17998765098648,5.13933067792792
4.5,17.228921871779,45.2022263450835,5.18133635959166,5.5858166704208
2.7,16.739915402868,51.6787372330548,6.67593754376388,3.21840761374188
4.0,21.0410830999066,37.2689075630252,5.84335076722867,5.93889822595705
17.6,22.4721706864564,33.5102040816327,5.58206768184924,37.9616433662683
2.0,19.7402263374486,29.1935185185185,1.22975699606865,0.477861999279168
2.3,19.7647787062829,35.2154131847725,3.89048922235236,1.22660167130919
3.9,21.7876634744105,30.7766450417053,3.76165492975129,3.01058673154155
12.5,18.7377553876294,46.7430730478589,7.05180696186203,22.9418223291966
1.5,14.3711419753086,71.0930555555556,9.15502767973745,1.28125
4.4,16.9741925513831,56.9276773296245,8.31924106514222,3.4929207232267
2.5,19.5897079276773,35.2447844228095,3.74654734939223,1.6010551692165
2.9,20.383487654321,27.8736111111111,1.14600686319367,2.674625
3.2,19.0074384007438,36.3054393305439,3.64912493683177,3.13004806769048
3.2,19.7091049382716,42.1277777777778,6.42075647287559,3.09122916666667
3.1,19.1593262246948,42.7343532684284,6.1291419966473,3.32521751854427
3.5,19.3395061728395,41.0027777777778,5.69290133349233,3.33096527777778
3.2,19.5462962962963,43.9361111111111,6.88566012103892,3.21431944444444
2.4,20.1990740740741,45.2583333333333,7.91719312664482,2.60902083333333
2.0,21.0200617283951,42.0541666666667,7.58518129172409,1.58790277777778
2.8,21.6257716049383,36.3152777777778,5.9910558720905,2.95557638888889
3.7,23.5972222222222,35.7111111111111,7.50556889592844,5.65201388888889
4.8,23.3958333333333,34.0541666666667,6.63338327120058,8.36319444444444
4.3,22.1905864197531,43.0652777777778,8.99983266046294,7.69265277777778
2.9,24.2538580246914,37.0986111111111,8.65280964369845,4.72359722222222
34.8,-16.9235142118863,47.3906976744186,-25.5474573237552,41.6799508756019
16.2,-17.8389917695473,45.6055555555556,-26.8079560186019,19.6863703703704
16.0,-8.07201646090535,56.5972222222222,-15.2651256422385,20.6646203703704
18.2,-6.82973251028807,58.5268518518519,-13.6856267176508,28.1561342592593
8.6,-7.6073717948718,52.4567307692308,-15.7547969903056,9.36977403846154
15.2,-17.9804526748971,42.3601851851852,-27.7353414121792,17.5603287037037
8.9,-6.05007824726135,57.1023474178404,-13.2578855623653,9.78087323943662
9.3,-3.60185185185185,56.4740740740741,-11.0988420679759,12.5602546296296
1.7,-1.87879724024302,61.1853568118628,-8.44884338140563,1.32600556070436
13.3,-6.5951646090535,55.3166666666667,-14.1617363689648,16.6034361806199
11.0,-9.92534239522191,46.0556070435589,-19.4453419157307,10.8358439710032
20.8,-4.17503661853944,45.1327683615819,-14.4213164477676,24.5145661938157
10.6,-5.60497614178596,49.2361963190184,-14.6703977993553,13.2126942740286
6.7,1.92722787542399,51.886216466235,-7.02839946909025,7.58723486636266
2.6,8.1105743424584,32.5932367149758,-7.4887360220924,1.85812077294686
7.6,1.04469158686026,45.8507877664504,-9.44434515618748,7.48163347839768
3.2,6.90740740740741,34.2648148148148,-7.9058737614231,2.34107007517248
2.9,1.07870370370371,52.9259259259259,-7.55836204217412,2.64776388888889
4.8,9.28897180762852,37.777052238806,-4.5008596644245,3.31889925373134
6.0,5.24948559670782,54.5018552875696,-3.2784620885753,5.2198937545052
7.3,7.35082304526749,45.2328385899814,-3.84766129061308,8.56588425925926
3.1,-2.74246257642842,27.8662239089184,-18.9112189453641,1.77498576850095
4.0,3.96862139917695,31.8666666666667,-11.4259574292469,2.97049537037037
4.1,9.22993827160494,40.0703703703704,-3.76616076594294,3.3633297677891
2.5,8.48155058043118,47.4766791044776,-2.15536538126203,1.94182478379132
3.3,6.76337448559671,46.2638888888889,-4.08349280532276,2.2369212962963
1.1,1.29543816290804,61.1807228915663,-5.44576821834583,0.638280472316617
2.8,8.59025846977654,32.8164967562558,-6.97665472092684,2.62318109601242
1.8,5.69830962688106,48.334879406308,-4.47664905150522,0.854351372861122
2.7,8.41145030321719,31.6456984273821,-7.60585772195211,2.58809753486141
3.2,15.7290701266605,26.7970342910102,-3.41833743957769,1.77142261353105
1.9,14.8640716713006,34.6292863762743,-0.701386248703821,1.01079191892445
4.4,18.7604846225536,31.5302889095993,1.44451648801779,3.29209141704108
4.0,15.6333542188805,51.1663533834586,5.503757168945,4.16794622578962
2.6,16.739915402868,51.6787372330548,6.67593754376388,3.21840761374188
2.2,15.9074074074074,46.0018518518519,4.22318982315053,0.839888888888889
3.7,21.7876634744105,30.7766450417053,3.76165492975129,3.01058673154155
2.3,16.9741925513831,56.9276773296245,8.31924106514222,3.4929207232267
3.4,19.0074384007438,36.3054393305439,3.64912493683177,3.13004806769048
2.3,21.0200617283951,42.0541666666667,7.58518129172409,1.58790277777778
6.0,23.3958333333333,34.0541666666667,6.63338327120058,8.36319444444444
19.3,-5.60655381944444,48.154296875,-14.9433478929754,16.694812636479
11.6,-3.69722492171472,50.8260447035957,-12.5122802895053,11.5175918431282
9.2,-6.36354231326298,51.2253258845438,-14.8883805636821,8.74044785586974
11.9,-1.73172242874845,55.3299256505576,-9.60748130562309,9.4142677238806
13.1,-1.28932789798265,53.653809971778,-9.58852509538455,10.6202172838611
2.3,0.801312089971885,54.0927835051546,-7.53250113458917,1.45504596136692
1.9,-2.48865674791601,53.35232668566,-10.7785303676281,0.586554409952799
3.0,-4.26819923371647,50.8453201970443,-13.0368604419383,3.91773434539598
12.8,-8.08251049824083,49.2522982635342,-16.9550209047627,13.2138098489329
13.5,-7.22749314779675,50.7096774193548,-15.8125945754242,11.3646633022711
14.2,-2.64888468013468,53.5151515151515,-10.8892598807946,13.5306271258503
5.2,-2.08757421543681,57.5391221374046,-9.43877718324232,4.26862191038338
8.1,-1.32995031187229,56.650808753568,-8.92758617564756,8.56080157771498
3.5,-1.6436925647452,56.8392857142857,-9.1792178582444,2.77556155797278
5.6,-2.82622139764997,52.834879406308,-11.2163485399215,4.75312615955473
4.1,-2.35607235142119,52.293023255814,-10.9092846352955,3.37554732418044
9.5,-7.10791885490681,49.5857275254866,-15.9731893544713,9.30858516544812
8.9,-4.42263759086189,52.4728971962617,-12.7883062263285,8.34201530144768
8.7,-0.429679201189717,56.3824091778203,-8.14456817272063,7.8429206500956
19.5,-6.1336053567692,52.2175141242938,-14.4399071793289,17.4650047607024
17.3,-7.51582114327212,52.6601307189542,-15.622655918452,14.9327764742261
8.8,-2.08401349439547,55.3672869735553,-9.92853243447505,8.3953984208712
11.0,-3.6880219896395,54.18648905804,-11.7013391263101,12.7201822052088
10.3,-2.54366582491582,58.0672348484849,-9.75046828662962,10.9575228324916
8.7,0.0518221330658659,57.3259779338014,-7.47641331673439,9.42293228214054
16.9,-5.76910569105691,52.8282926829268,-13.9577477628533,14.7889450507556
14.3,-3.23397435897436,55.0067307692308,-11.0874796960703,13.7032295169946
12.3,-3.93277670734318,54.3757225433526,-11.8860633493712,11.3772609816676
12.7,0.439148184927727,57.7408142999007,-7.01797073620259,13.8853116025658
5.5,-2.15370724452942,56.6156787762906,-9.70845598269114,5.29110930617767
9.3,-5.39607097591889,53.5931558935361,-13.4325359188672,9.5112191836922
8.7,-8.91856247939334,49.6636993076162,-17.628322931119,8.16900425751516
15.4,-17.3131691092402,41.9738072965388,-27.2283347365812,9.44387669697282
5.7,23.045524691358,42.3861111111111,9.54070137115393,12.5168125
59.1,23.8603395061728,35.8875,7.81238635230972,133.754409722222
39.5,27.4706790123457,37.3805555555556,11.646494000286,89.2828680555556
52.7,28.7824074074074,36.0458333333333,12.2686210466288,114.234138888889
60.0,24.8711419753086,51.7430555555556,14.2467898782726,123.463041666667
8.3,20.3371913580247,49.6013888888889,9.40303869510356,18.0914027777778
4.8,19.8279320987654,55.2180555555556,10.5379615792991,7.90384027777778
4.5,20.6512345679012,50.2958333333333,9.90145054458762,6.98361111111111
5.7,20.7515432098765,49.5958333333333,9.78442190246976,7.83739583333333
2.2,19.0046296296296,75.4319444444444,14.533928650588,2.37282638888889
2.8,17.5532407407407,60.3777777777778,9.74210850874818,3.25459027777778
2.3,16.1851851851852,71.05,10.8917228138272,3.48689583333333
1.6,16.5864197530864,46.8388888888889,5.10560150848105,1.09695138888889
1.6,15.596450617284,43.8319444444444,3.24937358020266,1.20453472222222
2.7,15.150672229949,41.5702364394993,2.09488653851579,2.33189151599444
4.2,15.9398148148148,42.4152777777778,3.09538023302304,4.01677777777778
3.6,15.2943903569773,51.57719054242,5.30498489986092,4.4185823288518
6.3,15.3788580246914,48.5986111111111,4.52523098289353,8.81659027777778
7.6,14.6913580246914,58.9208333333333,6.67923046021093,11.8311597222222
5.1,15.8695987654321,51.7444444444444,5.88612971898649,7.19993055555556
3.7,14.8317901234568,48.4097222222222,3.96488697488976,3.56254166666667
3.9,15.8719135802469,51.4083333333333,5.79357974276041,3.50107638888889
3.7,15.8912037037037,55.7083333333333,6.98437304980485,4.30972916666667
3.0,15.8958333333333,57.2791666666667,7.39748689288454,3.15328525343842
4.2,16.6543209876543,51.1319444444444,6.44107362205974,3.84611111111111
5.5,17.3549382716049,48.5013888888889,6.31873405773429,6.66111111111111
11.8,17.6180555555556,49.7527777777778,6.93388277816909,21.6268472222222
6.7,18.3981481481481,45.9388888888889,6.48660545210976,9.26290972222222
5.0,20.8618827160494,40.9861111111111,7.06484338288661,4.09304861111111
3.6,16.9054242002782,53.019471488178,7.20528212605139,2.30839360222531
3.0,16.8881172839506,54.5763888888889,7.61502139918461,2.22780555555556
4.6,17.1188271604938,50.3319444444444,6.64124036031361,4.20922916666667
6.5,16.491512345679,49.05,5.68553723949215,7.8284375
6.9,17.8063271604938,45.2,5.70892665004969,8.12847916666667
4.0,20.3649691358025,40.6930555555556,6.51059117635432,3.21947916666667
6.7,17.283950617284,52.9833333333333,7.54779006197963,7.32309027777778
4.2,16.3024691358025,55.5111111111111,7.31735185944943,5.27901388888889
3.2,15.9683641975309,54.4263888888889,6.71531606199514,3.067625
4.5,16.5262345679012,45.0583333333333,4.49262548397516,2.64411805555556
12.5,20.1774691358025,39.0236111111111,5.73351568130973,19.5242569444444
15.6,17.733024691358,46.0722222222222,5.91901527659226,32.2472777777778
12.0,15.3078703703704,49.0986111111111,4.60689644486045,25.1371666666667
5.5,14.1651234567901,46.0722222222222,2.64758308900028,7.02444444444444
2.7,10.9538199287153,47.5857740585774,0.150927320514166,2.33087866108787
1.6,10.9837962962963,65.6680555555556,4.74182334288258,2.50891666666667
2.6,12.7021604938272,64.5708333333333,6.13458531974947,1.718
2.3,9.38811728395062,52.8083333333333,0.148368042078313,2.37480555555556
4.6,10.5015432098765,45.125,-0.997464894282662,4.24985416666667
3.5,6.88888888888889,55.2847222222222,-1.55135887372767,2.96814583333333
1.2,7.59413580246914,61.8986111111111,0.678322695018366,1.36068055555556
1.7,6.89506172839506,64.2694444444444,0.540141863612439,1.24723611111111
4.6,7.4212962962963,56.6486111111111,-0.716932121525887,4.3880625
4.8,9.52623456790124,45.8194444444444,-1.68108265346453,4.03877083333333
4.3,12.0601851851852,63.8847222222222,5.36813511942181,3.83609722222222
2.4,11.1072530864198,64.2875,4.55257780810098,2.14480555555556
4.4,19.2725484104794,29.5391791044776,0.985404552290565,2.76017237467138
4.0,16.1152803835731,49.4043151969981,5.44231799134361,3.49391633415251
4.4,19.897633744856,29.9722222222222,1.73405101312739,3.79960099292242
2.6,17.341049382716,50.1222222222222,6.78590566979735,2.69641203703704
2.2,16.2658032685785,45.0351526364477,4.24705216493143,0.702614319799657
3.7,22.2222222222222,29.6031746031746,3.59041330710482,2.55836134453781
2.3,17.3839368616527,56.2827298050139,8.53459397334182,2.92713788300836
3.4,19.4915778086849,34.9415855354659,3.53647232938965,2.61585320450486
2.3,21.4768518518519,41.1305555555556,7.67309126553417,1.20486805555556
6.0,23.5902777777778,33.3791666666667,6.51473109693003,7.30245833333333
3.0,23.2006172839506,40.4263888888889,8.9773868483161,1.62045833333333
4.0,26.8549382716049,35.8722222222222,10.4765656512983,5.46972916666667
16.2,20.9668209876543,61.8472222222222,13.3377883862927,38.5742013888889
53.4,28.7824074074074,36.0458333333333,12.2686210466288,114.234138888889
5.1,19.8279320987654,55.2180555555556,10.5379615792991,7.90384027777778
2.1,19.0046296296296,75.4319444444444,14.533928650588,2.37282638888889
1.4,14.7006172839506,75.6069444444445,10.3990774697421,0.329715277777778
4.3,15.9398148148148,42.4152777777778,3.09538023302304,4.01677777777778
6.8,15.3788580246914,48.5986111111111,4.52523098289353,8.81659027777778
4.0,14.8317901234568,48.4097222222222,3.96488697488976,3.56254166666667
2.8,15.8958333333333,57.2791666666667,7.39748689288454,3.15328525343842
12.0,17.6180555555556,49.7527777777778,6.93388277816909,21.6268472222222
3.1,16.8881172839506,54.5763888888889,7.61502139918461,2.22780555555556
6.9,17.8063271604938,45.2,5.70892665004969,8.12847916666667
6.4,17.283950617284,52.9833333333333,7.54779006197963,7.32309027777778
12.3,15.3078703703704,49.0986111111111,4.60689644486045,25.1371666666667
1.5,7.59413580246914,61.8986111111111,0.678322695018366,1.36068055555556
4.0,7.4212962962963,56.6486111111111,-0.716932121525887,4.3880625
1.9,11.1072530864198,64.2875,4.55257780810098,2.14480555555556
19.0,-5.60655381944444,48.154296875,-14.9433478929754,16.694812636479
10.1,-1.73172242874845,55.3299256505576,-9.60748130562309,9.4142677238806
3.5,-4.26819923371647,50.8453201970443,-13.0368604419383,3.91773434539598
12.5,-8.08251049824083,49.2522982635342,-16.9550209047627,13.2138098489329
6.8,-1.32995031187229,56.650808753568,-8.92758617564756,8.56080157771498
4.5,-2.82622139764997,52.834879406308,-11.2163485399215,4.75312615955473
16.0,-7.51582114327212,52.6601307189542,-15.622655918452,14.9327764742261
12.7,-3.6880219896395,54.18648905804,-11.7013391263101,12.7201822052088
16.5,-5.76910569105691,52.8282926829268,-13.9577477628533,14.7889450507556
12.2,0.439148184927727,57.7408142999007,-7.01797073620259,13.8853116025658
14.4,-17.3131691092402,41.9738072965388,-27.2283347365812,9.44387669697282
19.2,-13.9226548485808,43.1756885090218,-23.8361336634505,14.4480267508782
8.9,2.03583565029348,52.0926784059314,-6.87541814921273,10.2932959897246
23.0,-25.3528319405757,37.058495821727,-35.7599264558646,9.41240947075209
35.0,-16.9235142118863,47.3906976744186,-25.5474573237552,41.6799508756019
23.3,-17.1458784689982,48.9201485608171,-25.4020433354656,26.3322191272052
30.5,-18.6299042323139,46.5801668211307,-27.3038393282772,36.5802873030584
16.2,-17.8389917695473,45.6055555555556,-26.8079560186019,19.6863703703704
9.8,-13.5210905349794,48.1925925925926,-22.2270047770233,11.2609027777778
19.8,-14.3055555555556,47.6830855018587,-23.0700308535758,27.7566031598513
25.1,-20.0252291216147,45.3975903614458,-28.8589177945341,26.6742144003364
15.9,-9.90380658436214,53.9564814814815,-17.5554066795235,21.09875
15.6,-8.07201646090535,56.5972222222222,-15.2651256422385,20.6646203703704
9.3,-1.61779835390947,62.8537037037037,-7.85165579948628,12.3474953703704
11.1,-4.05761316872428,61.925,-10.3577032214981,16.8022361111111
17.8,-6.82973251028807,58.5268518518519,-13.6856267176508,28.1561342592593
17.5,-2.90534979423868,60.2972222222222,-9.60821568186391,27.551162037037
15.2,-3.01742919389978,61.5056074766355,-9.45935113127085,22.6611667059347
7.2,-7.6073717948718,52.4567307692308,-15.7547969903056,9.36977403846154
22.0,-16.9457340348705,46.3212627669452,-25.8189715362164,25.6759099350046
11.0,-16.9882498453927,41.7356215213358,-26.9951857289238,10.1800510204082
15.4,-17.9804526748971,42.3601851851852,-27.7353414121792,17.5603287037037
9.2,-9.77057613168724,49.8833333333333,-18.3639285847487,11.6097361111111
19.8,-13.9226548485808,43.1756885090218,-23.8361336634505,14.4480267508782
10.2,-9.57213469261662,49.1992585727525,-18.3438062107062,9.78650832599737
12.7,2.20780558129956,50.8869323447637,-7.02266564600133,14.9016913809082
6.2,-2.33259749816041,58.5610217596973,-9.44313570650085,4.43573868563831
27.0,-21.3982172470978,40.8227611940299,-31.2240013184426,11.6191604477612
31.9,-23.179012345679,37.7925925925926,-33.6167806254986,17.8031342592593
29.7,-18.7993827160494,38.6416666666667,-29.4544284537701,23.4417962962963
2.1,-1.87879724024302,61.1853568118628,-8.44884338140563,1.32600556070436
3.2,-8.98971193415638,55.7481481481481,-16.3087735881716,2.66305555555556
7.0,-11.5735596707819,47.7694444444444,-20.5344904875002,7.59098148148148
15.9,-15.8801440329218,43.4287037037037,-25.5537669980849,15.0922314814815
8.5,-13.923353909465,51.9555555555556,-21.7403937049978,7.56434259259259
13.3,-6.5951646090535,55.3166666666667,-14.1617363689648,16.6034361806199
5.2,-2.89557613168724,57.5027777777778,-10.2062972559485,4.82890740740741
5.4,-6.63888888888889,57.0694444444444,-13.8179714352258,5.86163425925926
11.6,-10.7331857474172,44.5170777988615,-20.5796921323522,10.5498244916936
14.5,-15.8150550921635,49.3744207599629,-24.0702601703057,12.5320828612008
11.2,-9.92534239522191,46.0556070435589,-19.4453419157307,10.8358439710032
14.0,-8.89094650205761,47.1398148148148,-18.2219909907958,15.136037037037
17.9,-7.2423211708926,46.5936920222635,-16.8462512203034,20.403794149212
20.9,-8.63141124473224,46.9768732654949,-18.0244702288995,24.7061723883921
24.6,-7.25205761316872,46.9907407407407,-16.7534488399274,28.0719153794666
20.5,-4.17503661853944,45.1327683615819,-14.4213164477676,24.5145661938157
10.0,-5.62639821029083,47.7209971236817,-15.0718463748199,11.6702883573394
6.7,-3.63065843621399,55.2675925925926,-11.3987696685184,9.00012962962963
10.8,-5.60497614178596,49.2361963190184,-14.6703977993553,13.2126942740286
11.8,-4.28409908520917,43.6679000925069,-14.924065667175,12.3101210042142
7.8,-1.61672330347029,53.6737720111214,-9.88910257382356,10.1991913294202
6.5,1.92722787542399,51.886216466235,-7.02839946909025,7.58723486636266
8.8,2.89557613168724,47.9083333333333,-7.1761441735821,10.1624583333333
3.5,4.78549382716049,39.5481481481482,-7.9484841099623,3.21449074074074
2.8,8.1105743424584,32.5932367149758,-7.4887360220924,1.85812077294686
7.8,2.48687055915971,46.8517145505097,-7.8425977603054,7.48021316033364
3.2,2.97942386831276,54.9759036144578,-5.28411910282069,3.24383333333333
7.9,1.04469158686026,45.8507877664504,-9.44434515618748,7.48163347839768
6.8,2.96707818930041,40.912037037037,-9.15401509063665,5.44497858957196
5.8,3.21509706732755,40.0343866171004,-9.20773504514058,5.32648333868346
3.2,6.90740740740741,34.2648148148148,-7.9058737614231,2.34107007517248
1.6,8.65843621399177,36.3287037037037,-5.58343596205367,0.83725462962963
3.7,8.21347736625514,43.9046296296296,-3.46035280123658,2.27091203703704
3.5,-7.55092592592592,58.3222222222222,-14.407847593359,3.05128240740741
8.0,-6.05007824726135,57.1023474178404,-13.2578855623653,9.78087323943662
16.1,-5.84491813407476,53.0583873957368,-13.9747731656289,22.3776830398517
9.0,-3.60185185185185,56.4740740740741,-11.0988420679759,12.5602546296296
8.5,-3.29000309501702,56.3918291550603,-10.8248332955096,13.3418059424327
11.5,-6.14048649762935,51.3385899814471,-14.6543870873566,14.9353095019691
4.2,-2.37654320987654,57.0101851851852,-9.82867362044477,5.51408921154704
8.8,1.56143608789848,47.1578458681523,-8.60871240903871,6.72478217702058
5.5,7.99228395061728,38.8777777777778,-5.28426886783372,3.81938888888889
4.6,9.28897180762852,37.777052238806,-4.5008596644245,3.31889925373134
3.4,1.07870370370371,52.9259259259259,-7.55836204217412,2.64776388888889
4.658333,29.076291860723,16.6586826347305,1.34463816673761,2.11337688033703
3.804167,26.371640407785,26.6719184430028,5.70314749458404,1.03991195551437
4.054545,27.1764403292181,29.4962962962963,7.86229748659461,2.40421296296296
5.204167,32.137984496124,11.4279069767442,-1.33002784713364,3.09137674418605
3.004167,28.1707818930041,25.7052826691381,6.71967661421159,1.51344907407407
2.945833,29.2361111111111,22.8527777777778,5.93181097983637,0.95462037037037
2.479167,28.3168724279835,30.6388888888889,9.41949193316478,1.12208181443724
4.022727,30.9711934156379,26.2157407407407,9.41693689717592,2.16652314814815
4.409091,34.809670781893,17.7990740740741,6.99449537479896,2.47571962636872
5.220833,35.1570273631841,14.6688432835821,4.51581762337002,2.65027185065569
4.029167,31.9230769230769,15.6765523632994,2.82602360620478,1.37266913809082
4.429167,26.1816496756256,18.3679332715477,0.303927962166179,1.57821630606915
4.091667,28.9134063641106,13.7051643192488,-1.44749959021593,2.37588124983422
3.516667,27.3464296850639,18.6258185219832,1.46140301876196,1.58038353601497
3.05,23.8019547325103,21.2527777777778,0.319662057730917,0.603563981653267
4.366667,25.1122438471836,21.7451343836886,1.74037254373528,1.40936439347132
3.195833,29.1972453489567,26.2599444958372,7.91364917656929,2.16592294942954
6.654167,24.6820987654321,24.9361111111111,3.29209505429348,6.43625
6.525,27.4727366255144,18.0824074074074,1.15677129948665,4.41184259259259
7.745833,28.2001028806584,17.8046296296296,1.54366765544782,4.16901388888889
4.820833,23.8950617283951,30.05,5.26566300679893,2.21410185185185
4.079167,24.4336419753086,37.466172381835,8.9596965905133,2.29146296296296
